tracking_time_ns,capture_time_ns,pose_sample_index,source,phase,peak_relative_0_100,contact_strength,palm_relative_0_100,index_relative_0_100,middle_relative_0_100,ring_relative_0_100,little_relative_0_100,thumb_relative_0_100,endpoint_hold
32181577000,1789028324527214000,2307,video_contact_and_recorded_pose,Adjusting tan grip,9.8,0.15470935549488665,8.2,9.8,8.6,5.5,2.7,9.4,False
32221577000,1789028324567214000,2310,video_contact_and_recorded_pose,Adjusting tan grip,10.6,0.16522624592532265,8.6,10.6,9,5.9,3.1,9.8,False
32241577000,1789028324587214000,2311,video_contact_and_recorded_pose,Adjusting tan grip,11,0.17070910574695275,9,11,9.4,5.9,3.1,10.2,False
32261581000,1789028324607218000,2313,video_contact_and_recorded_pose,Adjusting tan grip,11.4,0.17632871769652592,9.4,11.4,9.8,6.3,3.1,10.6,False
32301582000,1789028324647219000,2316,video_contact_and_recorded_pose,Adjusting tan grip,12.2,0.187930874127207,10.2,12.2,10.2,6.3,3.5,11.8,False
32401586000,1789028324747223000,2323,video_contact_and_recorded_pose,Adjusting tan grip,14.1,0.2185753478052585,11.8,13.7,13.7,8.6,4.7,14.1,False
32421586000,1789028324767223000,2324,video_contact_and_recorded_pose,Adjusting tan grip,14.9,0.22490092605807938,12.2,14.9,14.5,9,5.1,14.1,False
32441586000,1789028324787223000,2326,video_contact_and_recorded_pose,Adjusting tan grip,16.1,0.23126765451498418,12.2,16.1,15.3,9.4,5.1,14.5,False
32481591000,1789028324827228000,2329,video_contact_and_recorded_pose,Adjusting tan grip,16.5,0.2440841855647796,12.9,16.5,16.1,10.2,5.1,15.3,False
32541595000,1789028324887232000,2333,video_contact_and_recorded_pose,Adjusting tan grip,20.4,0.26335408556689766,14.1,20.4,19.2,12.2,6.7,15.7,False
32561595000,1789028324907232000,2334,video_contact_and_recorded_pose,Adjusting tan grip,22.4,0.2697472949018454,14.5,22.4,20.4,12.9,7.1,16.1,False
32581595000,1789028324927232000,2336,video_contact_and_recorded_pose,Adjusting tan grip,22,0.2761081803300898,14.9,22,20,12.9,7.1,16.5,False
32641600000,1789028324987237000,2340,video_contact_and_recorded_pose,Adjusting tan grip,22.4,0.2948934782880451,15.7,22.4,20.8,13.3,7.1,18.4,False
32681600000,1789028325027237000,2343,video_contact_and_recorded_pose,Adjusting tan grip,23.1,0.30706190091195373,16.5,23.1,21.6,13.7,7.1,19.6,False
32721600000,1789028325067237000,2346,video_contact_and_recorded_pose,Adjusting tan grip,23.9,0.3188491223696793,16.9,23.9,22.4,14.1,7.5,20.4,False
32741605000,1789028325087242000,2347,video_contact_and_recorded_pose,Adjusting tan grip,25.9,0.3245749592844338,17.3,25.9,22.4,14.5,7.5,20.8,False
32761605000,1789028325107242000,2349,video_contact_and_recorded_pose,Adjusting tan grip,27.1,0.33017256032783837,17.6,27.1,20.4,13.3,6.7,23.1,False
32821609000,1789028325167246000,2353,video_contact_and_recorded_pose,Adjusting tan grip,25.9,0.3461006827351452,18.4,25.9,25.1,16.5,9,23.1,False
32861609000,1789028325207246000,2356,video_contact_and_recorded_pose,Adjusting tan grip,27.1,0.35589231428054147,18.8,27.1,25.9,16.9,9.4,24.3,False
32901609000,1789028325247246000,2359,video_contact_and_recorded_pose,Adjusting tan grip,27.8,0.3649248832020311,19.6,27.8,26.7,17.3,9.8,25.1,False
32921614000,1789028325267251000,2360,video_contact_and_recorded_pose,Adjusting tan grip,28.2,0.3691313042348191,19.6,28.2,27.1,17.6,9.8,25.5,False
33001614000,1789028325347251000,2366,video_contact_and_recorded_pose,Adjusting tan grip,29,0.38363516799596187,20.4,29,28.2,18.4,10.2,25.9,False
33041618000,1789028325387255000,2369,video_contact_and_recorded_pose,Adjusting tan grip,29.4,0.38935017237477787,20.8,29.4,25.5,15.7,8.6,27.1,False
33061618000,1789028325407255000,2370,video_contact_and_recorded_pose,Adjusting tan grip,29.8,0.3917862631017228,20.8,29.8,25.5,15.7,8.6,27.5,False
33081619000,1789028325427256000,2372,video_contact_and_recorded_pose,Adjusting tan grip,29.8,0.3939277267061664,21.2,29.8,25.5,15.7,8.6,27.5,False
33121623000,1789028325467260000,,video_contact_only,Adjusting tan grip,31.4,0.39728453264829466,21.2,31.4,26.7,16.9,9.4,28.2,False
33141623000,1789028325487260000,,video_contact_only,Adjusting tan grip,31.4,0.3984786601597221,21.2,31.4,26.7,17.3,9.4,28.2,False
33221628000,1789028325567265000,,video_contact_only,Aligning tan edges,31.4,0.4000342697156738,21.2,31.4,26.7,17.3,9.4,28.6,False
33241628000,1789028325587265000,,video_contact_only,Aligning tan edges,31.4,0.4001262141133075,21.2,31.4,26.7,17.3,9.4,28.6,False
33261628000,1789028325607265000,,video_contact_only,Aligning tan edges,31.4,0.400275002772304,21.2,31.4,26.7,17.3,9.4,28.6,False
33321632000,1789028325667269000,,video_contact_only,Aligning tan edges,31.4,0.40105224500704345,21.6,31.4,26.7,17.3,9.4,28.6,False
33361632000,1789028325707269000,,video_contact_only,Aligning tan edges,31.4,0.4018357982304486,21.6,31.4,26.7,17.3,9.4,28.6,False
33381632000,1789028325727269000,,video_contact_only,Aligning tan edges,31.8,0.4023041222612357,21.6,31.8,26.7,17.3,9.4,28.6,False
33421637000,1789028325767274000,,video_contact_only,Aligning tan edges,31.8,0.40338888418672375,21.6,31.8,27.1,17.3,9.4,28.6,False
33461637000,1789028325807274000,,video_contact_only,Aligning tan edges,31.8,0.40466397186644837,21.6,31.8,27.1,17.3,9.4,28.6,False
33481637000,1789028325827274000,,video_contact_only,Aligning tan edges,31.8,0.40537036980082836,21.6,31.8,27.1,17.3,9.4,29,False
33541642000,1789028325887279000,,video_contact_only,Aligning tan edges,32.2,0.4077528857359554,21.6,32.2,27.1,17.6,9.4,29,False
33561642000,1789028325907279000,,video_contact_only,Aligning tan edges,32.2,0.40863127993829285,22,32.2,27.5,17.6,9.8,29,False
33621646000,1789028325967283000,,video_contact_only,Aligning tan edges,32.2,0.4115051543661584,22,32.2,27.5,17.6,9.8,29.4,False
33641646000,1789028325987283000,,video_contact_only,Aligning tan edges,32.5,0.4125391293376939,22,32.5,27.5,17.6,9.8,29.4,False
33681651000,1789028326027288000,,video_contact_only,Aligning tan edges,32.5,0.41471532078092593,22,32.5,27.8,17.6,9.8,29.4,False
33721651000,1789028326067288000,,video_contact_only,Aligning tan edges,32.9,0.4170283576441632,22.4,32.9,27.8,18,9.8,29.8,False
33761651000,1789028326107288000,,video_contact_only,Aligning tan edges,32.9,0.41947029720354584,22.4,32.9,27.8,18,9.8,29.8,False
33821656000,1789028326167293000,,video_contact_only,Aligning tan edges,33.3,0.42335728333927497,22.7,33.3,28.2,18,9.8,30.2,False
33861660000,1789028326207297000,,video_contact_only,Aligning tan edges,33.3,0.42608587026555456,22.7,33.3,28.6,18.4,10.2,30.2,False
33881660000,1789028326227297000,,video_contact_only,Aligning tan edges,33.7,0.4274881105197369,22.7,33.7,28.6,18.4,10.2,30.6,False
33921660000,1789028326267297000,,video_contact_only,Aligning tan edges,33.7,0.4303636235324175,23.1,33.7,28.6,18.4,10.2,30.6,False
33961665000,1789028326307302000,,video_contact_only,Aligning tan edges,34.1,0.43332738395584375,23.1,34.1,29,18.4,10.2,31,False
34001665000,1789028326347302000,,video_contact_only,Aligning tan edges,34.1,0.4363704442851426,23.1,34.1,29,18.8,10.2,31,False
34041665000,1789028326387302000,,video_contact_only,Aligning tan edges,34.5,0.4394849638204906,23.5,34.5,29.4,18.8,10.2,31.4,False
34061669000,1789028326407306000,,video_contact_only,Aligning tan edges,34.5,0.44106677428890706,23.5,34.5,29.4,18.8,10.2,31.4,False
34081669000,1789028326427306000,,video_contact_only,Aligning tan edges,34.9,0.4426630574260193,23.5,34.9,29.4,18.8,10.6,31.4,False
34141669000,1789028326487306000,,video_contact_only,Aligning tan edges,35.3,0.44753037410652785,23.9,35.3,29.8,19.2,10.6,31.8,False
34161674000,1789028326507311000,,video_contact_only,Aligning tan edges,35.3,0.449175962216293,23.9,35.3,29.8,19.2,10.6,32.2,False
34221674000,1789028326567311000,,video_contact_only,Aligning tan edges,35.7,0.454165344864233,24.3,35.7,30.2,19.6,10.6,32.2,False
34281679000,1789028326627316000,,video_contact_only,Aligning tan edges,36.1,0.4592143821813931,24.3,36.1,30.6,19.6,11,32.5,False
34321679000,1789028326667316000,,video_contact_only,Aligning tan edges,36.5,0.4625993571568125,24.7,36.5,31,20,11,32.9,False
34361683000,1789028326707320000,,video_contact_only,Aligning tan edges,36.5,0.465990481141049,24.7,36.5,31,20,11,33.3,False
34381683000,1789028326727320000,,video_contact_only,Aligning tan edges,36.9,0.46768548776726543,25.1,36.9,31.4,20,11,33.3,False
34401683000,1789028326747320000,,video_contact_only,Aligning tan edges,36.9,0.4693788694907114,25.1,36.9,31.4,20,11,33.3,False
34441688000,1789028326787325000,,video_contact_only,Aligning tan edges,37.3,0.47275707654652166,25.1,37.3,31.4,20.4,11,33.7,False
34501688000,1789028326847325000,2474,video_contact_and_recorded_pose,Aligning tan edges,33.3,0.47778592071802684,25.5,33.3,32.9,20.4,9.8,30.6,False
34541692000,1789028326887329000,2477,video_contact_and_recorded_pose,Aligning tan edges,34.5,0.4811016251934019,25.5,34.5,32.9,20.4,10.2,31,False
34581693000,1789028326927330000,2480,video_contact_and_recorded_pose,Aligning tan edges,35.3,0.48437775311229264,25.9,35.3,33.3,20.4,10.2,31,False
34601693000,1789028326947330000,2481,video_contact_and_recorded_pose,Aligning tan edges,35.3,0.48599846471766056,25.9,35.3,33.3,20.4,10.2,31,False
34641697000,1789028326987334000,2484,video_contact_and_recorded_pose,Aligning tan edges,35.7,0.48920045433225734,26.3,35.7,33.3,20.4,10.6,31,False
34681697000,1789028327027334000,2487,video_contact_and_recorded_pose,Aligning tan edges,35.7,0.49234228086155446,26.3,35.7,33.7,20.8,10.6,31.4,False
34721702000,1789028327067339000,,video_contact_only,Aligning tan edges,38.8,0.4954164410155726,26.3,38.8,32.9,21.2,11.8,35.3,False
34741702000,1789028327087339000,,video_contact_only,Aligning tan edges,39.2,0.4969252448207714,26.7,39.2,33.3,21.2,11.8,35.3,False
34761702000,1789028327107339000,,video_contact_only,Aligning tan edges,39.2,0.4984139596929552,26.7,39.2,33.3,21.2,11.8,35.3,False
34821706000,1789028327167343000,,video_contact_only,Aligning tan edges,39.6,0.5027495955314546,26.7,39.6,33.7,21.6,11.8,35.7,False
34861706000,1789028327207343000,,video_contact_only,Aligning tan edges,39.6,0.5055205716585521,27.1,39.6,33.7,21.6,11.8,36.1,False
34881706000,1789028327227343000,,video_contact_only,Aligning tan edges,40,0.5068672073496182,27.1,40,33.7,21.6,11.8,36.1,False
34901711000,1789028327247348000,,video_contact_only,Aligning tan edges,40,0.5081869001718708,27.1,40,34.1,22,12.2,36.1,False
34961711000,1789028327307348000,,video_contact_only,Aligning tan edges,40.4,0.5119711046778311,27.5,40.4,34.1,22,12.2,36.5,False
34981711000,1789028327327348000,,video_contact_only,Aligning tan edges,40.4,0.5131711290673002,27.5,40.4,34.1,22,12.2,36.5,False
35041716000,1789028327387353000,,video_contact_only,Aligning tan edges,40.4,0.5165729812890897,27.5,40.4,34.5,22,12.2,36.9,False
35081716000,1789028327427353000,,video_contact_only,Aligning tan edges,40.8,0.5186650173261351,27.8,40.8,34.5,22.4,12.2,36.9,False
35101720000,1789028327447357000,,video_contact_only,Aligning tan edges,40.8,0.519655451961289,27.8,40.8,34.5,22.4,12.2,36.9,False
35141720000,1789028327487357000,,video_contact_only,Aligning tan edges,40.8,0.5215192331019087,27.8,40.8,34.9,22.4,12.2,37.3,False
35161720000,1789028327507357000,,video_contact_only,Aligning tan edges,41.2,0.5223907299909497,27.8,41.2,34.9,22.4,12.2,37.3,False
35201725000,1789028327547362000,,video_contact_only,Aligning tan edges,41.2,0.5240079991638086,27.8,41.2,34.9,22.4,12.2,37.3,False
35221725000,1789028327567362000,,video_contact_only,Aligning tan edges,41.2,0.5247515175644207,27.8,41.2,34.9,22.4,12.5,37.3,False
35261725000,1789028327607362000,,video_contact_only,Aligning tan edges,41.2,0.5261034060792971,28.2,41.2,35.3,22.4,12.5,37.3,False
35321729000,1789028327667366000,,video_contact_only,Aligning tan edges,41.6,0.5277780792501903,28.2,41.6,35.3,22.7,12.5,37.6,False
35361730000,1789028327707367000,,video_contact_only,Aligning tan edges,41.6,0.5286469909926172,28.2,41.6,35.3,22.7,12.5,37.6,False
35401734000,1789028327747371000,,video_contact_only,Aligning tan edges,41.6,0.5293083825520892,28.2,41.6,35.3,22.7,12.5,37.6,False
35421734000,1789028327767371000,,video_contact_only,Aligning tan edges,41.6,0.529558643606302,28.2,41.6,35.3,22.7,12.5,37.6,False
35461734000,1789028327807371000,,video_contact_only,Aligning tan edges,41.6,0.5298932442839722,28.2,41.6,35.3,22.7,12.5,37.6,False
35541739000,1789028327887376000,2549,video_contact_and_recorded_pose,Spreading tan garment,34.1,0.5298582727822378,28.2,34.1,31.4,19.6,10.2,33.7,False
35561743000,1789028327907380000,2550,video_contact_and_recorded_pose,Spreading tan garment,34.1,0.5296919665159213,28.2,34.1,31.4,19.6,10.2,33.7,False
35581743000,1789028327927380000,2552,video_contact_and_recorded_pose,Spreading tan garment,34.1,0.5294637622617022,28.2,34.1,31.4,19.6,10.2,33.7,False
35601743000,1789028327947380000,2553,video_contact_and_recorded_pose,Spreading tan garment,34.1,0.5291749530454831,28.2,34.1,31.4,19.6,10.2,33.7,False
35641743000,1789028327987380000,,video_contact_only,Spreading tan garment,41.6,0.5284207997270448,28.2,41.6,35.3,22.7,12.5,37.6,False
35681748000,1789028328027385000,,video_contact_only,Spreading tan garment,41.6,0.5274399302460325,28.2,41.6,35.3,22.7,12.5,37.6,False
35721748000,1789028328067385000,2562,video_contact_and_recorded_pose,Spreading tan garment,38.8,0.5262431508891958,28.2,38.8,35.7,22.7,11.8,34.5,False
35741748000,1789028328087385000,2563,video_contact_and_recorded_pose,Spreading tan garment,38.8,0.5255670542627773,27.8,38.8,36.5,23.1,12.2,35.7,False
35801753000,1789028328147390000,2568,video_contact_and_recorded_pose,Spreading tan garment,38.8,0.5232435652068724,27.8,38.8,37.6,23.9,12.9,37.3,False
35841757000,1789028328187394000,,video_contact_only,Spreading tan garment,40.8,0.5214618808683404,27.8,40.8,34.9,22.4,12.2,37.3,False
35881757000,1789028328227394000,,video_contact_only,Spreading tan garment,40.8,0.5195065894876022,27.8,40.8,34.5,22.4,12.2,36.9,False
35901757000,1789028328247394000,,video_contact_only,Spreading tan garment,40.8,0.5184670777402328,27.8,40.8,34.5,22.4,12.2,36.9,False
35941762000,1789028328287399000,,video_contact_only,Spreading tan garment,40.4,0.516270638179883,27.5,40.4,34.5,22,12.2,36.9,False
36001762000,1789028328347399000,,video_contact_only,Spreading tan garment,40.4,0.5127033483338705,27.5,40.4,34.1,22,12.2,36.5,False
36041766000,1789028328387403000,,video_contact_only,Spreading tan garment,40,0.5101582758566721,27.1,40,34.1,22,12.2,36.5,False
36081766000,1789028328427403000,,video_contact_only,Spreading tan garment,40,0.5074924776845668,27.1,40,33.7,21.6,11.8,36.1,False
36121767000,1789028328467404000,,video_contact_only,Spreading tan garment,39.6,0.5047161950389598,27.1,39.6,33.7,21.6,11.8,36.1,False
36181771000,1789028328527408000,,video_contact_only,Spreading tan garment,39.2,0.5003676512587103,26.7,39.2,33.3,21.6,11.8,35.7,False
36221776000,1789028328567413000,,video_contact_only,Spreading tan garment,39.2,0.4973612144605845,26.7,39.2,33.3,21.2,11.8,35.3,False
36241776000,1789028328587413000,,video_contact_only,Spreading tan garment,38.8,0.49582997724897465,26.3,38.8,32.9,21.2,11.8,35.3,False
36281776000,1789028328627413000,,video_contact_only,Spreading tan garment,38.8,0.4927176944737555,26.3,38.8,32.9,21.2,11.8,34.9,False
36321780000,1789028328667417000,,video_contact_only,Spreading tan garment,38.4,0.4895474810443534,26.3,38.4,32.5,20.8,11.4,34.9,False
36361780000,1789028328707417000,,video_contact_only,Spreading tan garment,38,0.4863305318200729,25.9,38,32.5,20.8,11.4,34.5,False
36401780000,1789028328747417000,,video_contact_only,Spreading tan garment,38,0.483077092515793,25.9,38,32.2,20.8,11.4,34.5,False
36421785000,1789028328767422000,,video_contact_only,Spreading tan garment,37.6,0.4814395791073188,25.5,37.6,32.2,20.8,11.4,34.1,False
36441785000,1789028328787422000,,video_contact_only,Spreading tan garment,37.6,0.47979731202958986,25.5,37.6,32.2,20.4,11.4,34.1,False
36501785000,1789028328847422000,2618,video_contact_and_recorded_pose,Spreading tan garment,36.1,0.47485273765640396,25.5,34.9,36.1,22.7,12.5,31.8,False
36541790000,1789028328887427000,,video_contact_only,Spreading tan garment,36.9,0.4715543320112519,25.1,36.9,31.4,20.4,11,33.7,False
36561790000,1789028328907427000,,video_contact_only,Spreading tan garment,36.9,0.46990881264801665,25.1,36.9,31.4,20,11,33.3,False
36581790000,1789028328927427000,,video_contact_only,Spreading tan garment,36.9,0.468267371424782,25.1,36.9,31.4,20,11,33.3,False
36641794000,1789028328987431000,,video_contact_only,Spreading tan garment,36.5,0.4633803932297176,24.7,36.5,31,20,11,32.9,False
36681794000,1789028329027431000,,video_contact_only,Spreading tan garment,36.1,0.4601672183145564,24.7,36.1,30.6,19.6,11,32.9,False
36721799000,1789028329067436000,2634,video_contact_and_recorded_pose,Spreading tan garment,32.5,0.4570016448077912,24.3,31.8,27.5,17.6,9.8,32.5,False
36741799000,1789028329087436000,2635,video_contact_and_recorded_pose,Spreading tan garment,32.2,0.4554403555888526,24.3,32.2,27.5,17.6,9.8,32.2,False
36761799000,1789028329107436000,2637,video_contact_and_recorded_pose,Spreading tan garment,32.5,0.45389502510391405,24.3,32.5,27.5,17.6,9.8,32.2,False
36821803000,1789028329167440000,2641,video_contact_and_recorded_pose,Spreading tan garment,32.9,0.44936769022654066,23.9,32.9,29,18.4,10.2,31,False
36861803000,1789028329207440000,2644,video_contact_and_recorded_pose,Spreading tan garment,33.3,0.4464536668862104,23.9,33.3,30.2,19.2,10.6,30.6,False
36881808000,1789028329227445000,2646,video_contact_and_recorded_pose,Spreading tan garment,33.7,0.4450314613454144,23.9,33.7,30.2,19.2,10.6,30.2,False
36941808000,1789028329287445000,2650,video_contact_and_recorded_pose,Spreading tan garment,33.3,0.440922396198291,23.5,33.3,30.6,19.2,10.6,29.8,False
36981813000,1789028329327450000,2653,video_contact_and_recorded_pose,Spreading tan garment,33.3,0.4383262993318523,23.5,33.3,30.2,18.8,10.2,29.4,False
37021813000,1789028329367450000,2656,video_contact_and_recorded_pose,Spreading tan garment,33.7,0.43585773307885,23.1,33.7,30.2,18.8,10.2,29,False
37061813000,1789028329407450000,2659,video_contact_and_recorded_pose,Spreading tan garment,33.7,0.4335269254578478,23.1,33.7,29.8,18.4,10.2,28.6,False
37081817000,1789028329427454000,2660,video_contact_and_recorded_pose,Spreading tan garment,33.7,0.43241626284221574,23.1,33.7,29.4,18.4,10.2,28.6,False
37121817000,1789028329467454000,2663,video_contact_and_recorded_pose,Spreading tan garment,33.3,0.43031190905712946,23.1,33.3,29.4,18.4,10.2,28.2,False
37181822000,1789028329527459000,2667,video_contact_and_recorded_pose,Spreading tan garment,33.3,0.4274662570566053,22.7,33.3,29,18.4,9.8,27.8,False
37221822000,1789028329567459000,,video_contact_only,Spreading tan garment,33.3,0.4257921256515622,22.7,33.3,28.2,18.4,10.2,30.2,False
37241822000,1789028329587459000,,video_contact_only,Spreading tan garment,33.3,0.425025860327041,22.7,33.3,28.2,18,10.2,30.2,False
37261826000,1789028329607463000,,video_contact_only,Spreading tan garment,33.3,0.42430841677853587,22.7,33.3,28.2,18,9.8,30.2,False
37321827000,1789028329667464000,,video_contact_only,Spreading tan garment,33.3,0.42246346764960274,22.4,33.3,28.2,18,9.8,30.2,False
37361831000,1789028329707468000,,video_contact_only,Spreading tan garment,32.9,0.4215024426600127,22.4,32.9,28.2,18,9.8,29.8,False
37401831000,1789028329747468000,,video_contact_only,Spreading tan garment,32.9,0.42076904817146404,22.4,32.9,28.2,18,9.8,29.8,False
37421831000,1789028329767468000,,video_contact_only,Spreading tan garment,32.9,0.42049097219618975,22.4,32.9,28.2,18,9.8,29.8,False
37461836000,1789028329807473000,,video_contact_only,Spreading tan garment,32.9,0.42011863189715976,22.4,32.9,28.2,18,9.8,29.8,False
37481836000,1789028329827473000,,video_contact_only,Spreading tan garment,32.9,0.4200270544951381,22.4,32.9,28.2,18,9.8,29.8,False
37541840000,1789028329887477000,,video_contact_only,Laying tan garment flat,32.9,0.4200705034031551,22.4,32.9,28.2,18,9.8,29.8,False
37581840000,1789028329927477000,,video_contact_only,Laying tan garment flat,32.9,0.4202662763571946,22.4,32.9,28.2,18,9.8,29.8,False
37601840000,1789028329947477000,,video_contact_only,Laying tan garment flat,32.9,0.4204096357982572,22.4,32.9,28.2,18,9.8,29.8,False
37681845000,1789028330027482000,,video_contact_only,Laying tan garment flat,32.9,0.4212717819789417,22.4,32.9,28.2,18,9.8,29.8,False
37721845000,1789028330067482000,,video_contact_only,Laying tan garment flat,32.9,0.42186731125029897,22.4,32.9,28.2,18,9.8,30.2,False
37741850000,1789028330087487000,,video_contact_only,Laying tan garment flat,33.3,0.4222041053494444,22.4,33.3,28.2,18,9.8,30.2,False
37761850000,1789028330107487000,,video_contact_only,Laying tan garment flat,33.3,0.422565950437232,22.4,33.3,28.2,18,9.8,30.2,False
37801850000,1789028330147487000,,video_contact_only,Laying tan garment flat,33.3,0.4233625486788905,22.7,33.3,28.2,18,9.8,30.2,False
37821850000,1789028330167487000,,video_contact_only,Laying tan garment flat,33.3,0.4237960579066196,22.7,33.3,28.2,18,9.8,30.2,False
37861854000,1789028330207491000,,video_contact_only,Laying tan garment flat,33.3,0.42473048455680384,22.7,33.3,28.2,18,10.2,30.2,False
37901854000,1789028330247491000,,video_contact_only,Laying tan garment flat,33.3,0.42575042249942874,22.7,33.3,28.2,18.4,10.2,30.2,False
37941859000,1789028330287496000,,video_contact_only,Laying tan garment flat,33.3,0.42685112741999026,22.7,33.3,28.6,18.4,10.2,30.2,False
37961859000,1789028330307496000,,video_contact_only,Laying tan garment flat,33.7,0.4274300926373162,22.7,33.7,28.6,18.4,10.2,30.6,False
38041863000,1789028330387500000,2729,video_contact_and_recorded_pose,Laying tan garment flat,32.5,0.4299227661472047,22.7,32.5,32.5,20.4,11.4,28.6,False
38081864000,1789028330427501000,2732,video_contact_and_recorded_pose,Laying tan garment flat,32.5,0.43126637900567416,23.1,32.5,32.5,20.4,11.4,29,False
38121868000,1789028330467505000,2735,video_contact_and_recorded_pose,Laying tan garment flat,32.9,0.43266833463218285,23.1,32.9,32.9,20.4,11.4,29,False
38141868000,1789028330487505000,,video_contact_only,Laying tan garment flat,34.1,0.43338952592255625,23.1,34.1,29,18.4,10.2,31,False
38181868000,1789028330527505000,,video_contact_only,Laying tan garment flat,34.1,0.4348693629950424,23.1,34.1,29,18.8,10.2,31,False
38221873000,1789028330567510000,,video_contact_only,Laying tan garment flat,34.1,0.4363951863281761,23.1,34.1,29,18.8,10.2,31,False
38241873000,1789028330587510000,,video_contact_only,Laying tan garment flat,34.5,0.4371736212191673,23.1,34.5,29,18.8,10.2,31,False
38261873000,1789028330607510000,,video_contact_only,Laying tan garment flat,34.5,0.43796163829091683,23.5,34.5,29.4,18.8,10.2,31,False
38321877000,1789028330667514000,,video_contact_only,Laying tan garment flat,34.5,0.44037712629667763,23.5,34.5,29.4,18.8,10.2,31.4,False
38361877000,1789028330707514000,,video_contact_only,Laying tan garment flat,34.9,0.44202385357914625,23.5,34.9,29.4,18.8,10.6,31.4,False
38401882000,1789028330747519000,,video_contact_only,Laying tan garment flat,34.9,0.44369419199481563,23.5,34.9,29.8,18.8,10.6,31.8,False
38441882000,1789028330787519000,,video_contact_only,Laying tan garment flat,34.9,0.4453827477883902,23.9,34.9,29.8,19.2,10.6,31.8,False
38461882000,1789028330807519000,,video_contact_only,Laying tan garment flat,34.9,0.4462323800719609,23.9,34.9,29.8,19.2,10.6,31.8,False
38481882000,1789028330827519000,,video_contact_only,Laying tan garment flat,35.3,0.4470847526626256,23.9,35.3,29.8,19.2,10.6,31.8,False
38541887000,1789028330887524000,,video_contact_only,Laying tan garment flat,35.3,0.44965230691938973,23.9,35.3,30.2,19.2,10.6,32.2,False
38581891000,1789028330927528000,2768,video_contact_and_recorded_pose,Laying tan garment flat,30.2,0.4513663368734527,23.9,30.2,29.4,18.4,9.8,27.5,False
38641891000,1789028330987528000,2772,video_contact_and_recorded_pose,Laying tan garment flat,31,0.45392813163524637,24.3,31,29.4,18.4,9.8,27.5,False
38681896000,1789028331027533000,2775,video_contact_and_recorded_pose,Laying tan garment flat,31.4,0.4556229541173436,24.3,31.4,30.2,19.2,10.2,27.5,False
38721896000,1789028331067533000,2778,video_contact_and_recorded_pose,Laying tan garment flat,32.5,0.4573011570667712,24.3,32.5,30.6,19.2,10.6,27.8,False
38741896000,1789028331087533000,2779,video_contact_and_recorded_pose,Laying tan garment flat,33.7,0.45813255105071715,24.3,33.7,30.6,19.2,10.6,28.2,False
38761896000,1789028331107533000,2781,video_contact_and_recorded_pose,Laying tan garment flat,34.5,0.4589579774233903,24.3,34.5,30.6,19.2,10.6,29,False
38781900000,1789028331127537000,2782,video_contact_and_recorded_pose,Laying tan garment flat,34.9,0.4597769772885131,24.7,34.9,31,19.6,10.6,29,False
38861905000,1789028331207542000,2788,video_contact_and_recorded_pose,Laying tan garment flat,35.7,0.46297417808997027,24.7,35.7,31,19.2,10.2,30.2,False
38901905000,1789028331247542000,2791,video_contact_and_recorded_pose,Laying tan garment flat,35.7,0.4645169664089466,24.7,35.7,31,19.2,10.2,30.2,False
38941905000,1789028331287542000,,video_contact_only,Laying tan garment flat,36.5,0.4660159803450269,24.7,36.5,31,20,11,33.3,False
38961910000,1789028331307547000,,video_contact_only,Laying tan garment flat,36.5,0.4667476983202998,24.7,36.5,31,20,11,33.3,False
39001910000,1789028331347547000,,video_contact_only,Laying tan garment flat,36.9,0.468171714520209,25.1,36.9,31.4,20,11,33.3,False
39041910000,1789028331387547000,,video_contact_only,Laying tan garment flat,36.9,0.46953951645384034,25.1,36.9,31.4,20,11,33.3,False
39081914000,1789028331427551000,,video_contact_only,Laying tan garment flat,36.9,0.4708462558521362,25.1,36.9,31.4,20,11,33.3,False
39101914000,1789028331447551000,2805,video_contact_and_recorded_pose,Laying tan garment flat,36.5,0.4714750573162923,25.1,36.5,32.5,20.4,10.6,31.8,False
39141914000,1789028331487551000,2808,video_contact_and_recorded_pose,Laying tan garment flat,37.3,0.4726805477625829,25.1,37.3,32.2,20,10.2,32.2,False
39181919000,1789028331527556000,2811,video_contact_and_recorded_pose,Laying tan garment flat,37.6,0.4738125451518351,25.1,37.6,31.8,19.2,9.8,32.5,False
39221919000,1789028331567556000,2814,video_contact_and_recorded_pose,Laying tan garment flat,37.6,0.4748657902971889,25.5,37.6,31,18.8,9.8,32.9,False
39241923000,1789028331587560000,2815,video_contact_and_recorded_pose,Laying tan garment flat,37.6,0.4753614776776916,25.5,37.6,31,18.8,9.8,33.3,False
39261924000,1789028331607561000,2817,video_contact_and_recorded_pose,Laying tan garment flat,37.6,0.47583556945765987,25.5,37.6,30.6,18.8,9.8,32.9,False
39301924000,1789028331647561000,2819,video_contact_and_recorded_pose,Laying tan garment flat,37.6,0.47671666399587664,25.5,37.6,30.6,18.8,10.2,32.9,False
39341928000,1789028331687565000,2822,video_contact_and_recorded_pose,Laying tan garment flat,38,0.477504298655098,25.5,38,31,19.6,10.6,33.3,False
39401928000,1789028331747565000,2826,video_contact_and_recorded_pose,Laying tan garment flat,38,0.4784993642243481,25.5,38,31.8,20,11,33.3,False
